submitted (unix timestamp),r1m1,r1m1Games,r1m2,r1m2Games,r1m3,r1m3Games,r1m4,r1m4Games,r1m5,r1m5Games,r1m6,r1m6Games,r1m7,r1m7Games,r1m8,r1m8Games,r2m1,r2m2,r2m3,r2m4,r3m1,r3m2,r4m1,SCF goals
1554677211,TBL,5,TOR,6,CAR,7,NYI,5,CGY,5,VGK,4,NSH,7,STL,4,TBL,NYI,CGY,STL,TBL,STL,STL,25
1554677211,TBL,5,BOS,5,WSH,5,NYI,7,CGY,6,VGK,6,NSH,6,STL,6,BOS,WSH,VGK,NSH,BOS,NSH,BOS,25
1554677214,TBL,6,BOS,7,WSH,5,PIT,5,CGY,6,VGK,7,NSH,5,WPG,7,TBL,WSH,CGY,WPG,WSH,WPG,WSH,50
1554677218,TBL,5,BOS,6,CAR,7,PIT,6,CGY,4,VGK,7,NSH,6,STL,7,TBL,CAR,VGK,STL,CAR,STL,CAR,27
1554677220,TBL,4,TOR,6,WSH,5,NYI,7,CGY,5,SJS,6,DAL,7,WPG,6,TOR,WSH,CGY,WPG,TOR,WPG,TOR,37
1554677223,TBL,5,TOR,7,WSH,6,PIT,6,CGY,5,VGK,6,NSH,7,WPG,7,TBL,WSH,CGY,WPG,WSH,CGY,WSH,3
1554677224,TBL,5,BOS,7,WSH,4,PIT,6,COL,6,SJS,6,NSH,5,STL,5,TBL,WSH,SJS,NSH,TBL,NSH,TBL,28
1554677227,TBL,4,BOS,6,WSH,5,PIT,7,CGY,6,SJS,5,DAL,7,STL,6,TBL,WSH,SJS,STL,TBL,SJS,TBL,42
1554677230,TBL,4,BOS,6,WSH,5,PIT,6,COL,7,SJS,6,NSH,6,STL,7,TBL,WSH,COL,STL,TBL,STL,TBL,28
1554677231,TBL,5,BOS,6,WSH,5,PIT,4,CGY,5,SJS,6,NSH,6,WPG,5,TBL,PIT,CGY,NSH,TBL,NSH,TBL,43
1554677232,CBJ,7,TOR,6,WSH,6,PIT,5,CGY,5,VGK,7,DAL,7,STL,6,TOR,PIT,CGY,STL,PIT,STL,PIT,27
1554677240,TBL,4,TOR,7,WSH,6,NYI,7,CGY,5,SJS,5,NSH,4,WPG,6,TBL,WSH,CGY,WPG,TBL,WPG,TBL,32
1554677240,CBJ,7,BOS,6,WSH,5,PIT,7,CGY,6,SJS,6,NSH,5,STL,6,CBJ,WSH,SJS,NSH,CBJ,NSH,CBJ,12
1554677241,TBL,6,BOS,5,WSH,7,NYI,7,CGY,7,VGK,6,NSH,7,STL,4,TBL,NYI,VGK,STL,TBL,STL,TBL,36
1554677249,TBL,5,TOR,7,WSH,6,PIT,6,CGY,6,SJS,5,NSH,7,STL,6,TOR,PIT,CGY,STL,TOR,CGY,TOR,42
1554677251,TBL,4,TOR,6,CAR,7,PIT,6,CGY,5,SJS,7,NSH,6,STL,7,TBL,PIT,CGY,NSH,TBL,NSH,TBL,32
1554677253,TBL,4,TOR,6,WSH,5,PIT,7,CGY,5,SJS,7,NSH,6,STL,7,TOR,WSH,CGY,NSH,TOR,CGY,TOR,42
1554677253,TBL,4,TOR,6,WSH,7,NYI,6,CGY,4,VGK,6,NSH,7,WPG,6,TBL,NYI,VGK,NSH,TBL,VGK,TBL,25
1554677255,TBL,5,TOR,6,WSH,5,PIT,5,CGY,6,VGK,5,NSH,7,WPG,6,TOR,WSH,CGY,WPG,TOR,CGY,TOR,29
1554677256,TBL,5,BOS,6,CAR,7,NYI,7,CGY,6,VGK,5,NSH,6,STL,6,BOS,CAR,CGY,STL,BOS,CGY,BOS,40
1554677256,TBL,5,TOR,6,WSH,6,PIT,5,COL,6,VGK,6,NSH,6,WPG,7,TBL,PIT,VGK,NSH,PIT,VGK,PIT,30
1554677262,TBL,4,TOR,5,WSH,5,PIT,6,CGY,6,SJS,6,NSH,6,WPG,7,TOR,WSH,CGY,WPG,TOR,WPG,TOR,31
1554677263,TBL,5,TOR,5,CAR,7,PIT,6,COL,5,SJS,5,DAL,5,STL,6,TBL,CAR,SJS,STL,CAR,SJS,CAR,20
1554677264,CBJ,5,TOR,6,CAR,7,PIT,4,CGY,5,SJS,6,DAL,5,WPG,6,TOR,PIT,SJS,DAL,TOR,DAL,DAL,15
1554677266,TBL,5,TOR,6,WSH,6,PIT,7,CGY,6,SJS,7,NSH,5,WPG,6,TBL,PIT,CGY,NSH,TBL,NSH,TBL,18
1554677271,TBL,5,TOR,6,WSH,5,PIT,6,COL,6,VGK,5,NSH,6,STL,6,TOR,WSH,VGK,NSH,WSH,NSH,WSH,88
1554677271,TBL,5,BOS,7,WSH,6,NYI,7,CGY,6,VGK,5,NSH,6,STL,7,TBL,WSH,VGK,NSH,TBL,NSH,TBL,31
1554677273,TBL,5,TOR,7,WSH,6,PIT,7,CGY,6,SJS,7,NSH,7,STL,7,TOR,WSH,CGY,STL,WSH,STL,STL,35
1554677276,TBL,6,BOS,7,CAR,6,PIT,5,CGY,6,SJS,6,DAL,5,STL,5,TBL,PIT,SJS,STL,TBL,STL,TBL,50
1554677276,TBL,5,BOS,6,WSH,6,PIT,7,CGY,6,SJS,4,NSH,5,WPG,6,TBL,WSH,SJS,WPG,TBL,WPG,TBL,32
1554677280,TBL,6,TOR,7,WSH,5,NYI,6,CGY,7,SJS,5,NSH,6,STL,7,TBL,WSH,CGY,NSH,TBL,CGY,TBL,18
1554677283,TBL,5,TOR,7,WSH,5,PIT,7,CGY,6,VGK,6,NSH,4,WPG,6,TBL,WSH,VGK,NSH,TBL,VGK,TBL,29
1554677284,TBL,5,BOS,7,WSH,5,PIT,7,CGY,6,SJS,6,NSH,5,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,TBL,32
1554677288,TBL,5,BOS,6,WSH,6,NYI,6,CGY,6,SJS,7,NSH,7,WPG,7,TBL,WSH,CGY,WPG,TBL,WPG,WPG,32
1554677295,TBL,5,BOS,6,WSH,7,PIT,6,CGY,6,SJS,6,NSH,5,STL,5,TBL,PIT,SJS,STL,TBL,STL,TBL,30
1554677307,TBL,5,BOS,6,WSH,7,PIT,7,CGY,6,SJS,7,NSH,6,WPG,7,TBL,WSH,CGY,NSH,TBL,NSH,TBL,56
1554677307,TBL,5,TOR,6,WSH,6,PIT,5,CGY,6,VGK,7,NSH,6,WPG,5,TBL,WSH,CGY,NSH,TBL,CGY,TBL,39
1554677307,TBL,4,BOS,6,WSH,5,PIT,5,CGY,4,VGK,5,NSH,6,WPG,6,TBL,WSH,CGY,NSH,TBL,NSH,TBL,35
1554677309,TBL,5,BOS,5,WSH,6,PIT,6,CGY,4,SJS,6,NSH,5,STL,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,35
1554677311,TBL,6,BOS,5,WSH,6,NYI,7,CGY,5,VGK,7,NSH,4,STL,7,TBL,WSH,VGK,NSH,WSH,NSH,WSH,29
1554677313,TBL,5,BOS,5,WSH,6,PIT,7,CGY,5,SJS,6,NSH,6,WPG,7,TBL,PIT,CGY,NSH,TBL,CGY,TBL,25
1554677315,TBL,5,BOS,7,WSH,6,NYI,4,CGY,6,SJS,6,NSH,6,WPG,5,TBL,WSH,SJS,WPG,TBL,WPG,TBL,21
1554677316,CBJ,5,TOR,7,CAR,5,PIT,5,COL,5,VGK,4,NSH,5,WPG,6,TOR,CAR,VGK,NSH,TOR,VGK,VGK,27
1554677320,TBL,6,BOS,5,WSH,5,PIT,7,CGY,6,SJS,7,DAL,6,STL,6,TBL,WSH,SJS,STL,WSH,SJS,WSH,20
1554677321,TBL,5,BOS,6,WSH,5,PIT,4,CGY,6,VGK,5,DAL,7,STL,6,TBL,PIT,VGK,STL,PIT,STL,PIT,36
1554677322,TBL,5,BOS,7,WSH,6,PIT,5,CGY,7,VGK,6,NSH,6,WPG,7,TBL,PIT,CGY,NSH,TBL,NSH,TBL,22
1554677322,TBL,6,BOS,7,WSH,6,PIT,6,CGY,5,VGK,6,NSH,5,WPG,7,TBL,PIT,CGY,WPG,PIT,CGY,PIT,30
1554677325,TBL,5,TOR,7,WSH,5,PIT,7,CGY,6,VGK,6,NSH,4,WPG,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,29
1554677328,TBL,5,BOS,5,CAR,7,PIT,4,COL,7,VGK,7,NSH,5,STL,4,BOS,PIT,COL,STL,PIT,STL,STL,48
1554677331,TBL,5,BOS,7,WSH,5,PIT,6,COL,6,VGK,7,NSH,5,WPG,6,TBL,WSH,COL,WPG,TBL,COL,TBL,26
1554677332,TBL,5,TOR,6,WSH,6,PIT,7,COL,5,SJS,6,NSH,4,STL,6,TBL,PIT,COL,NSH,TBL,NSH,TBL,29
1554677332,TBL,5,TOR,7,WSH,6,PIT,5,COL,7,VGK,6,NSH,5,WPG,7,TBL,WSH,VGK,NSH,TBL,NSH,TBL,24
1554677333,TBL,6,BOS,5,WSH,5,NYI,6,COL,5,SJS,5,DAL,7,WPG,4,TBL,NYI,SJS,WPG,TBL,WPG,WPG,29
1554677333,TBL,5,BOS,4,WSH,6,PIT,4,COL,7,SJS,5,DAL,4,WPG,6,BOS,PIT,COL,WPG,PIT,COL,COL,54
1554677334,TBL,6,TOR,6,WSH,6,NYI,7,CGY,6,VGK,7,NSH,6,WPG,6,TBL,NYI,CGY,NSH,TBL,NSH,TBL,30
1554677337,TBL,6,BOS,6,WSH,5,PIT,7,CGY,6,VGK,7,DAL,7,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,29
1554677341,TBL,5,BOS,7,CAR,7,PIT,5,CGY,4,VGK,6,DAL,5,WPG,7,TBL,PIT,CGY,DAL,TBL,CGY,CGY,25
1554677343,TBL,6,BOS,5,WSH,7,PIT,6,CGY,7,VGK,7,NSH,6,STL,6,BOS,PIT,VGK,NSH,BOS,VGK,BOS,6
1554677347,TBL,4,BOS,7,WSH,6,NYI,7,CGY,4,SJS,7,NSH,6,STL,6,TBL,NYI,SJS,NSH,NYI,SJS,SJS,32
1554677350,TBL,6,TOR,6,CAR,5,PIT,7,CGY,5,SJS,6,NSH,7,STL,7,TOR,CAR,CGY,NSH,TOR,CGY,CGY,70
1554677352,TBL,5,BOS,6,WSH,5,PIT,7,CGY,6,VGK,7,DAL,7,STL,6,TBL,WSH,CGY,DAL,TBL,CGY,CGY,35
1554677352,TBL,5,TOR,6,WSH,6,PIT,7,CGY,5,SJS,6,NSH,7,STL,7,TBL,WSH,SJS,NSH,TBL,NSH,NSH,38
1554677357,TBL,5,TOR,6,WSH,6,PIT,6,CGY,5,SJS,7,NSH,6,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,41
1554677357,TBL,5,TOR,7,CAR,6,PIT,5,COL,7,SJS,6,NSH,5,STL,6,TBL,PIT,SJS,STL,TBL,STL,TBL,31
1554677357,TBL,5,TOR,7,WSH,6,PIT,5,CGY,6,SJS,6,NSH,5,WPG,5,TBL,WSH,CGY,WPG,TBL,CGY,TBL,25
1554677361,TBL,5,BOS,5,WSH,5,PIT,7,CGY,5,SJS,6,NSH,5,WPG,5,TBL,WSH,CGY,NSH,TBL,CGY,TBL,25
1554677362,TBL,5,BOS,6,CAR,7,PIT,6,CGY,5,SJS,6,DAL,6,WPG,7,TBL,PIT,SJS,WPG,TBL,SJS,TBL,33
1554677364,TBL,5,BOS,6,WSH,5,PIT,4,CGY,6,VGK,7,NSH,5,WPG,5,TBL,PIT,CGY,WPG,PIT,WPG,WPG,32
1554677366,TBL,4,TOR,7,WSH,5,NYI,4,CGY,5,VGK,4,DAL,5,WPG,5,TBL,NYI,CGY,DAL,TBL,CGY,TBL,44
1554677370,TBL,5,TOR,6,CAR,7,PIT,7,CGY,5,SJS,6,NSH,6,WPG,5,TBL,CAR,SJS,NSH,TBL,SJS,TBL,35
1554677375,TBL,4,BOS,6,WSH,5,PIT,6,CGY,7,VGK,5,NSH,6,STL,6,TBL,WSH,CGY,NSH,TBL,NSH,TBL,25
1554677375,CBJ,6,TOR,7,WSH,6,NYI,6,CGY,5,VGK,6,NSH,6,STL,7,CBJ,WSH,CGY,STL,WSH,CGY,WSH,29
1554677384,TBL,5,TOR,6,WSH,5,PIT,6,CGY,6,SJS,6,NSH,5,WPG,6,TBL,PIT,CGY,NSH,TBL,CGY,TBL,15
1554677388,TBL,4,BOS,7,CAR,6,PIT,5,CGY,5,SJS,6,NSH,6,STL,4,TBL,PIT,CGY,NSH,TBL,CGY,CGY,40
1554677391,TBL,4,BOS,6,WSH,5,PIT,5,CGY,6,VGK,5,NSH,6,WPG,7,TBL,PIT,CGY,NSH,TBL,CGY,CGY,47
1554677403,TBL,5,BOS,6,WSH,5,PIT,6,CGY,5,VGK,7,NSH,6,WPG,7,TBL,PIT,CGY,WPG,TBL,WPG,WPG,28
1554677404,TBL,5,TOR,6,WSH,5,PIT,5,CGY,5,SJS,6,NSH,6,WPG,5,TOR,PIT,CGY,NSH,TOR,NSH,TOR,18
1554677405,TBL,4,BOS,6,WSH,4,PIT,5,CGY,6,SJS,6,NSH,5,WPG,6,TBL,WSH,SJS,NSH,TBL,SJS,TBL,32
1554677406,TBL,4,BOS,7,WSH,5,PIT,5,CGY,6,VGK,5,NSH,6,WPG,7,TBL,WSH,VGK,NSH,TBL,NSH,NSH,27
1554677407,TBL,4,BOS,6,WSH,5,PIT,7,CGY,4,VGK,7,NSH,6,WPG,6,TBL,PIT,VGK,WPG,TBL,VGK,TBL,44
1554677408,TBL,5,BOS,6,WSH,6,NYI,7,CGY,5,SJS,7,NSH,6,STL,7,BOS,WSH,CGY,STL,BOS,STL,BOS,44
1554677409,TBL,5,TOR,7,WSH,4,PIT,6,CGY,5,VGK,7,NSH,5,WPG,7,TBL,PIT,CGY,WPG,TBL,WPG,TBL,45
1554677411,TBL,5,BOS,7,WSH,6,PIT,6,CGY,5,VGK,7,DAL,7,STL,7,TBL,PIT,VGK,STL,TBL,STL,TBL,34
1554677412,TBL,5,BOS,6,WSH,5,PIT,7,CGY,5,VGK,7,NSH,6,WPG,5,TBL,PIT,CGY,NSH,PIT,NSH,PIT,34
1554677415,TBL,6,BOS,7,WSH,6,PIT,6,COL,5,VGK,4,DAL,6,WPG,7,BOS,PIT,COL,DAL,BOS,DAL,BOS,22
1554677417,TBL,5,TOR,7,CAR,7,NYI,6,CGY,5,VGK,5,NSH,6,STL,6,TOR,NYI,CGY,STL,NYI,CGY,CGY,69
1554677418,TBL,6,BOS,7,WSH,4,NYI,6,COL,7,VGK,5,NSH,4,STL,6,TBL,WSH,VGK,NSH,TBL,VGK,TBL,35
1554677419,CBJ,6,TOR,7,WSH,4,PIT,5,CGY,5,SJS,7,NSH,5,WPG,6,CBJ,WSH,SJS,WPG,CBJ,SJS,SJS,32
1554677424,TBL,5,BOS,7,WSH,6,PIT,6,CGY,4,SJS,7,NSH,6,WPG,7,TBL,WSH,CGY,NSH,TBL,CGY,CGY,43
1554677430,TBL,4,BOS,4,WSH,4,PIT,4,CGY,4,SJS,4,NSH,4,WPG,4,TBL,PIT,CGY,WPG,PIT,WPG,PIT,35
1554677430,TBL,5,TOR,7,WSH,6,PIT,6,CGY,5,SJS,4,NSH,4,WPG,5,TBL,PIT,SJS,WPG,TBL,SJS,TBL,55
1554677432,TBL,4,BOS,5,WSH,5,PIT,7,CGY,6,SJS,6,DAL,7,WPG,6,TBL,WSH,SJS,WPG,TBL,WPG,WPG,55
1554677434,TBL,5,TOR,6,WSH,6,NYI,6,CGY,5,VGK,7,NSH,6,WPG,6,TOR,NYI,CGY,WPG,TOR,CGY,TOR,46
1554677434,TBL,6,TOR,5,WSH,5,NYI,7,CGY,5,VGK,6,NSH,5,WPG,6,TBL,WSH,CGY,WPG,TBL,WPG,TBL,28
1554677435,TBL,5,TOR,7,WSH,6,NYI,6,CGY,6,VGK,6,DAL,6,WPG,5,TBL,NYI,CGY,DAL,TBL,CGY,TBL,44
1554677445,TBL,5,BOS,6,WSH,5,PIT,5,CGY,6,VGK,6,NSH,6,WPG,6,TBL,WSH,CGY,WPG,WSH,CGY,CGY,32
1554677448,CBJ,5,BOS,7,CAR,6,NYI,4,CGY,4,VGK,5,DAL,6,WPG,5,BOS,NYI,VGK,DAL,BOS,VGK,BOS,32
1554677448,TBL,5,TOR,6,CAR,6,PIT,5,CGY,5,VGK,7,DAL,7,WPG,7,TBL,PIT,CGY,WPG,TBL,WPG,WPG,38
1554677450,TBL,4,BOS,6,WSH,5,PIT,5,CGY,4,VGK,5,NSH,6,STL,5,TBL,WSH,CGY,STL,TBL,CGY,TBL,77
1554677451,TBL,5,BOS,7,WSH,5,PIT,6,CGY,6,SJS,7,NSH,7,STL,6,TBL,WSH,SJS,STL,TBL,SJS,TBL,45
1554677455,TBL,5,BOS,5,WSH,6,PIT,6,CGY,6,VGK,5,NSH,5,WPG,7,TBL,WSH,VGK,NSH,TBL,NSH,NSH,33
1554677455,TBL,5,BOS,6,WSH,6,PIT,7,CGY,6,VGK,7,DAL,7,WPG,7,TBL,WSH,VGK,DAL,TBL,DAL,TBL,26
1554677456,TBL,5,TOR,6,WSH,5,PIT,6,CGY,5,SJS,6,NSH,6,WPG,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,21
1554677456,TBL,5,TOR,7,WSH,6,PIT,6,CGY,5,SJS,7,NSH,5,WPG,5,TBL,WSH,CGY,WPG,WSH,WPG,WPG,22
1554677460,TBL,4,BOS,4,WSH,7,PIT,6,CGY,5,VGK,5,NSH,5,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,CGY,20
1554677461,TBL,4,TOR,6,WSH,5,PIT,6,CGY,6,SJS,6,NSH,4,WPG,4,TOR,WSH,CGY,WPG,TOR,CGY,TOR,25
1554677463,TBL,5,BOS,7,WSH,6,NYI,6,CGY,6,SJS,5,NSH,5,WPG,6,TBL,WSH,SJS,WPG,TBL,SJS,TBL,32
1554677463,TBL,5,BOS,6,CAR,6,PIT,5,CGY,6,VGK,5,NSH,6,STL,4,TBL,CAR,CGY,STL,TBL,STL,STL,76
1554677465,TBL,4,BOS,6,WSH,6,PIT,5,CGY,5,SJS,5,NSH,6,STL,6,TBL,PIT,SJS,STL,TBL,SJS,TBL,24
1554677467,TBL,5,TOR,7,WSH,6,PIT,6,CGY,7,VGK,7,NSH,6,WPG,6,TOR,PIT,VGK,NSH,TOR,NSH,TOR,42
1554677469,TBL,5,BOS,6,WSH,5,PIT,6,CGY,4,SJS,6,NSH,5,STL,4,BOS,WSH,CGY,STL,WSH,STL,STL,35
1554677470,TBL,6,TOR,6,WSH,5,PIT,6,CGY,6,SJS,6,NSH,5,WPG,6,TOR,WSH,SJS,WPG,TOR,WPG,TOR,32
1554677476,CBJ,5,BOS,4,CAR,6,PIT,5,COL,5,VGK,7,NSH,4,STL,7,BOS,PIT,VGK,NSH,PIT,VGK,VGK,30
1554677480,TBL,6,BOS,6,WSH,5,PIT,7,CGY,5,SJS,5,DAL,7,STL,6,TBL,WSH,CGY,DAL,TBL,CGY,TBL,30
1554677485,TBL,5,TOR,6,WSH,5,PIT,4,CGY,7,VGK,6,DAL,6,STL,4,TBL,PIT,VGK,DAL,TBL,VGK,VGK,36
1554677488,TBL,5,BOS,7,WSH,5,PIT,7,CGY,6,SJS,6,NSH,5,WPG,5,TBL,PIT,CGY,WPG,TBL,CGY,TBL,25
1554677488,TBL,5,TOR,6,WSH,6,PIT,6,COL,6,SJS,6,NSH,6,WPG,6,TOR,PIT,SJS,WPG,TOR,SJS,SJS,24
1554677489,CBJ,7,BOS,5,CAR,6,NYI,7,CGY,4,SJS,6,DAL,6,STL,7,CBJ,CAR,CGY,STL,CAR,CGY,CGY,35
1554677489,TBL,5,TOR,6,WSH,6,NYI,5,CGY,6,VGK,6,NSH,4,WPG,4,TBL,NYI,CGY,WPG,NYI,WPG,WPG,29
1554677491,TBL,5,TOR,6,WSH,5,PIT,6,CGY,6,VGK,7,DAL,6,STL,5,TBL,PIT,VGK,DAL,PIT,VGK,PIT,32
1554677491,TBL,5,BOS,6,WSH,5,PIT,7,CGY,6,SJS,5,NSH,7,STL,7,TBL,WSH,SJS,STL,TBL,STL,TBL,42
1554677491,TBL,4,TOR,6,WSH,5,PIT,6,CGY,7,VGK,5,NSH,5,WPG,4,TBL,WSH,VGK,NSH,TBL,NSH,TBL,17
1554677492,TBL,5,TOR,7,WSH,6,PIT,6,CGY,5,VGK,6,NSH,6,STL,6,TBL,WSH,CGY,STL,TBL,STL,TBL,45
1554677499,TBL,6,BOS,5,WSH,5,PIT,7,CGY,6,SJS,6,NSH,6,WPG,5,TBL,WSH,SJS,NSH,WSH,SJS,WSH,8
1554677502,TBL,4,BOS,6,CAR,7,PIT,4,CGY,5,VGK,5,NSH,5,STL,7,BOS,CAR,CGY,STL,BOS,CGY,CGY,25
1554677505,TBL,5,BOS,7,WSH,5,PIT,6,CGY,5,VGK,7,NSH,4,WPG,5,TBL,WSH,VGK,NSH,TBL,NSH,TBL,31
1554677505,TBL,5,BOS,7,WSH,6,PIT,5,CGY,5,SJS,7,NSH,5,STL,6,TBL,WSH,CGY,NSH,WSH,NSH,WSH,35
1554677507,TBL,5,TOR,7,WSH,5,PIT,6,CGY,6,VGK,7,NSH,6,WPG,6,TBL,PIT,CGY,WPG,PIT,CGY,PIT,39
1554677508,TBL,5,TOR,6,WSH,4,NYI,7,COL,7,VGK,5,NSH,5,STL,6,TOR,WSH,COL,STL,WSH,COL,COL,51
1554677510,TBL,5,BOS,6,CAR,7,PIT,5,COL,5,VGK,6,DAL,6,STL,5,TBL,PIT,VGK,DAL,TBL,VGK,TBL,18
1554677511,TBL,5,BOS,7,WSH,5,PIT,4,COL,6,SJS,7,DAL,6,WPG,6,TBL,PIT,SJS,DAL,TBL,SJS,TBL,26
1554677514,TBL,5,BOS,6,CAR,7,NYI,7,CGY,6,SJS,6,DAL,6,STL,6,TBL,NYI,CGY,STL,TBL,CGY,TBL,38
1554677518,TBL,5,TOR,7,WSH,6,PIT,6,CGY,7,SJS,7,NSH,5,WPG,6,TOR,PIT,SJS,WPG,TOR,SJS,TOR,29
1554677521,TBL,6,BOS,7,WSH,5,PIT,7,CGY,6,VGK,7,NSH,6,WPG,7,TBL,WSH,CGY,WPG,WSH,WPG,WPG,35
1554677527,TBL,5,BOS,6,WSH,4,NYI,7,CGY,6,SJS,6,NSH,6,WPG,6,TBL,NYI,CGY,WPG,TBL,CGY,TBL,36
1554677528,TBL,4,TOR,7,WSH,4,PIT,5,CGY,6,SJS,6,NSH,4,STL,5,TBL,WSH,CGY,STL,TBL,STL,TBL,36
1554677529,TBL,4,TOR,5,CAR,6,PIT,5,CGY,5,SJS,5,NSH,7,WPG,5,TBL,PIT,CGY,WPG,TBL,WPG,TBL,30
1554677530,TBL,4,BOS,7,WSH,5,NYI,6,CGY,6,SJS,7,DAL,6,WPG,7,BOS,NYI,SJS,WPG,BOS,WPG,BOS,27
1554677532,TBL,4,BOS,5,WSH,6,PIT,7,CGY,6,VGK,5,NSH,6,WPG,7,BOS,WSH,VGK,NSH,BOS,VGK,VGK,42
1554677532,TBL,4,BOS,6,WSH,5,NYI,7,COL,7,VGK,5,DAL,6,WPG,6,TBL,WSH,COL,WPG,TBL,WPG,TBL,40
1554677533,TBL,4,BOS,6,WSH,6,PIT,7,CGY,6,SJS,7,NSH,6,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,41
1554677536,TBL,5,BOS,7,WSH,6,PIT,7,CGY,6,VGK,7,NSH,5,WPG,5,TBL,WSH,CGY,WPG,TBL,WPG,TBL,40
1554677538,TBL,5,TOR,6,WSH,7,NYI,7,CGY,6,SJS,6,NSH,6,WPG,7,TBL,WSH,CGY,WPG,TBL,WPG,TBL,35
1554677544,TBL,6,BOS,7,WSH,5,PIT,6,CGY,4,SJS,7,NSH,6,STL,7,TBL,PIT,CGY,STL,PIT,CGY,CGY,67
1554677545,TBL,5,BOS,6,WSH,4,NYI,7,CGY,5,SJS,6,NSH,5,STL,7,TBL,WSH,SJS,NSH,TBL,NSH,TBL,35
1554677547,TBL,7,TOR,7,WSH,7,PIT,7,CGY,7,SJS,7,NSH,7,WPG,7,TBL,WSH,CGY,NSH,TBL,CGY,TBL,50
1554677547,TBL,5,BOS,5,WSH,4,NYI,6,CGY,4,VGK,6,DAL,5,WPG,5,TBL,NYI,CGY,WPG,TBL,CGY,TBL,25
1554677548,TBL,5,BOS,7,WSH,6,PIT,6,CGY,7,VGK,6,NSH,4,WPG,6,TBL,WSH,VGK,NSH,TBL,NSH,TBL,62
1554677550,TBL,6,BOS,5,WSH,5,PIT,6,CGY,5,SJS,7,NSH,4,WPG,6,TBL,PIT,SJS,NSH,TBL,SJS,SJS,45
1554677550,TBL,4,TOR,6,WSH,5,PIT,7,CGY,5,SJS,6,NSH,5,STL,6,TOR,WSH,CGY,STL,TOR,CGY,TOR,25
1554677554,TBL,5,BOS,6,WSH,5,NYI,6,CGY,4,SJS,6,NSH,5,WPG,5,TBL,NYI,SJS,WPG,TBL,SJS,SJS,35
1554677561,TBL,4,BOS,5,WSH,7,PIT,6,CGY,4,SJS,7,NSH,5,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,32
1554677565,TBL,6,TOR,6,CAR,7,NYI,7,CGY,5,SJS,6,NSH,5,STL,7,TBL,NYI,CGY,NSH,TBL,NSH,TBL,21
1554677569,TBL,4,BOS,6,WSH,5,PIT,7,CGY,5,VGK,4,NSH,6,STL,5,TBL,PIT,CGY,STL,TBL,CGY,CGY,40
1554677572,TBL,5,BOS,6,WSH,4,PIT,6,CGY,5,SJS,7,DAL,7,STL,6,TBL,PIT,SJS,STL,TBL,STL,TBL,33
1554677575,TBL,6,BOS,7,WSH,5,PIT,6,CGY,7,VGK,6,NSH,5,WPG,7,TBL,PIT,VGK,NSH,TBL,NSH,NSH,34
1554677577,TBL,7,TOR,6,WSH,5,PIT,6,CGY,7,VGK,6,NSH,5,WPG,5,TBL,WSH,CGY,WPG,TBL,CGY,TBL,42
1554677579,TBL,5,BOS,7,WSH,5,NYI,7,CGY,6,VGK,7,DAL,7,STL,6,TBL,WSH,CGY,STL,TBL,STL,TBL,31
1554677581,TBL,4,TOR,7,WSH,5,PIT,6,CGY,6,SJS,6,NSH,5,WPG,5,TBL,WSH,SJS,NSH,TBL,NSH,TBL,35
1554677590,TBL,5,BOS,6,WSH,6,PIT,5,CGY,5,VGK,6,NSH,5,WPG,6,TBL,PIT,VGK,WPG,TBL,WPG,TBL,16
1554677591,TBL,4,BOS,7,WSH,6,PIT,6,CGY,5,VGK,7,NSH,6,STL,6,TBL,WSH,CGY,NSH,TBL,NSH,TBL,32
1554677592,TBL,5,BOS,5,WSH,5,NYI,6,CGY,5,SJS,7,NSH,6,STL,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,21
1554677593,TBL,5,BOS,6,CAR,6,NYI,7,CGY,6,VGK,7,NSH,6,WPG,7,TBL,NYI,CGY,WPG,TBL,CGY,CGY,25
1554677593,TBL,5,BOS,6,WSH,4,PIT,5,CGY,6,SJS,6,NSH,5,WPG,7,TBL,WSH,CGY,NSH,TBL,NSH,TBL,47
1554677594,TBL,4,BOS,6,WSH,5,PIT,6,CGY,4,VGK,6,NSH,6,STL,7,TBL,WSH,CGY,STL,TBL,CGY,TBL,34
1554677594,TBL,4,TOR,7,WSH,6,NYI,6,CGY,6,SJS,6,DAL,7,STL,5,TBL,WSH,CGY,DAL,TBL,DAL,DAL,23
1554677595,TBL,5,BOS,6,WSH,6,PIT,7,CGY,6,VGK,5,NSH,6,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,TBL,20
1554677599,TBL,6,BOS,4,CAR,7,PIT,7,CGY,6,VGK,5,NSH,7,WPG,7,BOS,PIT,VGK,WPG,BOS,WPG,BOS,30
